id,name,plant_name,plant_id
1715652,INV01_INV_UNIT_1,HAPASAR,1559894
1716007,INV02_INV_UNIT_1,HAPASAR,1559894
1716244,INV03_INV_UNIT_1,HAPASAR,1559894
1716599,INV04_INV_UNIT_1,HAPASAR,1559894
1716836,INV01_INV_UNIT_1,HAPASAR,1559894
1717073,INV02_INV_UNIT_1,HAPASAR,1559894
1717428,INV03_INV_UNIT_1,HAPASAR,1559894
1717665,INV04_INV_UNIT_1,HAPASAR,1559894
1718020,INV01_INV_UNIT_1,HAPASAR,1559894
1718375,INV02_INV_UNIT_1,HAPASAR,1559894
1718612,INV03_INV_UNIT_1,HAPASAR,1559894
1718967,INV04_INV_UNIT_1,HAPASAR,1559894
1719322,INV01_INV_UNIT_1,HAPASAR,1559894
1719677,INV02_INV_UNIT_1,HAPASAR,1559894
1720032,INV03_INV_UNIT_1,HAPASAR,1559894
1720387,INV04_INV_UNIT_1,HAPASAR,1559894
1720624,INV01_INV_UNIT_1,HAPASAR,1559894
1720979,INV02_INV_UNIT_1,HAPASAR,1559894
1721216,INV03_INV_UNIT_1,HAPASAR,1559894
1721571,INV04_INV_UNIT_1,HAPASAR,1559894
1721926,INV01_INV_UNIT_1,HAPASAR,1559894
1722163,INV02_INV_UNIT_1,HAPASAR,1559894
1722400,INV03_INV_UNIT_1,HAPASAR,1559894
1722755,INV04_INV_UNIT_1,HAPASAR,1559894
1723110,INV01_INV_UNIT_1,HAPASAR,1559894
1723347,INV02_INV_UNIT_1,HAPASAR,1559894
1723702,INV03_INV_UNIT_1,HAPASAR,1559894
1724779,INV04_INV_UNIT_1,HAPASAR,1559894
1725252,INV01_INV_UNIT_1,HAPASAR,1559894
1725489,INV02_INV_UNIT_1,HAPASAR,1559894
1725844,INV03_INV_UNIT_1,HAPASAR,1559894
1726081,INV04_INV_UNIT_1,HAPASAR,1559894
1726436,INV01_INV_UNIT_1,HAPASAR,1559894
1726791,INV02_INV_UNIT_1,HAPASAR,1559894
1727146,INV03_INV_UNIT_1,HAPASAR,1559894
1727501,INV04_INV_UNIT_1,HAPASAR,1559894
1727856,INV01_INV_UNIT_1,HAPASAR,1559894
1728093,INV02_INV_UNIT_1,HAPASAR,1559894
1728448,INV03_INV_UNIT_1,HAPASAR,1559894
1728803,INV04_INV_UNIT_1,HAPASAR,1559894
1729158,INV01_INV_UNIT_1,HAPASAR,1559894
1729513,INV02_INV_UNIT_1,HAPASAR,1559894
1729868,INV03_INV_UNIT_1,HAPASAR,1559894
1730105,INV04_INV_UNIT_1,HAPASAR,1559894
1730342,INV01_INV_UNIT_1,HAPASAR,1559894
1730697,INV02_INV_UNIT_1,HAPASAR,1559894
1731052,INV03_INV_UNIT_1,HAPASAR,1559894
1731407,INV04_INV_UNIT_1,HAPASAR,1559894
1731644,INV01_INV_UNIT_1,HAPASAR,1559894
1731999,INV02_INV_UNIT_1,HAPASAR,1559894
1732236,INV03_INV_UNIT_1,HAPASAR,1559894
1732473,INV04_INV_UNIT_1,HAPASAR,1559894
1732828,INV01_INV_UNIT_2,HAPASAR,1559894
1733654,INV02_INV_UNIT_2,HAPASAR,1559894
1733979,INV03_INV_UNIT_2,HAPASAR,1559894
1734246,INV04_INV_UNIT_2,HAPASAR,1559894
1734483,INV01_INV_UNIT_2,HAPASAR,1559894
1734838,INV02_INV_UNIT_2,HAPASAR,1559894
1735193,INV03_INV_UNIT_2,HAPASAR,1559894
1735548,INV04_INV_UNIT_2,HAPASAR,1559894
1735903,INV01_INV_UNIT_2,HAPASAR,1559894
1736140,INV02_INV_UNIT_2,HAPASAR,1559894
1736377,INV03_INV_UNIT_2,HAPASAR,1559894
1736732,INV04_INV_UNIT_2,HAPASAR,1559894
1737087,INV01_INV_UNIT_2,HAPASAR,1559894
1737442,INV02_INV_UNIT_2,HAPASAR,1559894
1737797,INV03_INV_UNIT_2,HAPASAR,1559894
1738152,INV04_INV_UNIT_2,HAPASAR,1559894
1738625,INV01_INV_UNIT_2,HAPASAR,1559894
1738862,INV02_INV_UNIT_2,HAPASAR,1559894
1739217,INV03_INV_UNIT_2,HAPASAR,1559894
1739572,INV04_INV_UNIT_2,HAPASAR,1559894
1739927,INV01_INV_UNIT_2,HAPASAR,1559894
1740164,INV02_INV_UNIT_2,HAPASAR,1559894
1740519,INV03_INV_UNIT_2,HAPASAR,1559894
1740756,INV04_INV_UNIT_2,HAPASAR,1559894
1741111,INV01_INV_UNIT_2,HAPASAR,1559894
1741348,INV02_INV_UNIT_2,HAPASAR,1559894
1741703,INV03_INV_UNIT_2,HAPASAR,1559894
1742058,INV04_INV_UNIT_2,HAPASAR,1559894
1742295,INV01_INV_UNIT_2,HAPASAR,1559894
1742650,INV02_INV_UNIT_2,HAPASAR,1559894
1742887,INV03_INV_UNIT_2,HAPASAR,1559894
1743125,INV04_INV_UNIT_2,HAPASAR,1559894
1743479,INV01_INV_UNIT_2,HAPASAR,1559894
1743834,INV02_INV_UNIT_2,HAPASAR,1559894
1744071,INV03_INV_UNIT_2,HAPASAR,1559894
1744426,INV04_INV_UNIT_2,HAPASAR,1559894
1744781,INV01_INV_UNIT_2,HAPASAR,1559894
1745018,INV02_INV_UNIT_2,HAPASAR,1559894
1745373,INV03_INV_UNIT_2,HAPASAR,1559894
1745728,INV04_INV_UNIT_2,HAPASAR,1559894
1746083,INV01_INV_UNIT_2,HAPASAR,1559894
1746332,INV02_INV_UNIT_2,HAPASAR,1559894
1746675,INV03_INV_UNIT_2,HAPASAR,1559894
1746912,INV04_INV_UNIT_2,HAPASAR,1559894
1747267,INV01_INV_UNIT_2,HAPASAR,1559894
1747622,INV02_INV_UNIT_2,HAPASAR,1559894
1747859,INV03_INV_UNIT_2,HAPASAR,1559894
1748214,INV04_INV_UNIT_2,HAPASAR,1559894
1748569,INV01_INV_UNIT_2,HAPASAR,1559894
1748924,INV02_INV_UNIT_2,HAPASAR,1559894
1749161,INV03_INV_UNIT_2,HAPASAR,1559894
1749516,INV04_INV_UNIT_2,HAPASAR,1559894
1749753,INV01_INV_UNIT_2,HAPASAR,1559894
1749990,INV02_INV_UNIT_2,HAPASAR,1559894
1750227,INV03_INV_UNIT_2,HAPASAR,1559894
1750464,INV04_INV_UNIT_2,HAPASAR,1559894
1750819,INV01_INV_UNIT_2,HAPASAR,1559894
1751174,INV02_INV_UNIT_2,HAPASAR,1559894
1751529,INV03_INV_UNIT_2,HAPASAR,1559894
1751884,INV04_INV_UNIT_2,HAPASAR,1559894
1752239,INV01_INV_UNIT_2,HAPASAR,1559894
1752594,INV02_INV_UNIT_2,HAPASAR,1559894
1752831,INV03_INV_UNIT_2,HAPASAR,1559894
1753068,INV04_INV_UNIT_2,HAPASAR,1559894
1753541,INV01_INV_UNIT_2,HAPASAR,1559894
1753896,INV02_INV_UNIT_2,HAPASAR,1559894
1754251,INV03_INV_UNIT_2,HAPASAR,1559894
1754489,INV04_INV_UNIT_2,HAPASAR,1559894
1754843,INV01_INV_UNIT_2,HAPASAR,1559894
1755198,INV02_INV_UNIT_2,HAPASAR,1559894
1755553,INV03_INV_UNIT_2,HAPASAR,1559894
1755908,INV04_INV_UNIT_2,HAPASAR,1559894
1756263,INV01_INV_UNIT_2,HAPASAR,1559894
1756618,INV02_INV_UNIT_2,HAPASAR,1559894
1756973,INV03_INV_UNIT_2,HAPASAR,1559894
1757210,INV04_INV_UNIT_2,HAPASAR,1559894
1757565,INV01_INV_UNIT_2,HAPASAR,1559894
1757802,INV02_INV_UNIT_2,HAPASAR,1559894
1758039,INV03_INV_UNIT_2,HAPASAR,1559894
1758394,INV04_INV_UNIT_2,HAPASAR,1559894
1758631,INV01_INV_UNIT_2,HAPASAR,1559894
1758986,INV02_INV_UNIT_2,HAPASAR,1559894
1759341,INV03_INV_UNIT_2,HAPASAR,1559894
1759578,INV04_INV_UNIT_2,HAPASAR,1559894
1759933,INV01_INV_UNIT_2,HAPASAR,1559894
1760288,INV02_INV_UNIT_2,HAPASAR,1559894
1760525,INV03_INV_UNIT_2,HAPASAR,1559894
1760762,INV04_INV_UNIT_2,HAPASAR,1559894
1760999,INV01_INV_UNIT_2,HAPASAR,1559894
1761236,INV02_INV_UNIT_2,HAPASAR,1559894
1761591,INV03_INV_UNIT_2,HAPASAR,1559894
1761828,INV04_INV_UNIT_2,HAPASAR,1559894
1762183,INV01_INV_UNIT_2,HAPASAR,1559894
1762538,INV02_INV_UNIT_2,HAPASAR,1559894
1762775,INV03_INV_UNIT_2,HAPASAR,1559894
1763012,INV04_INV_UNIT_2,HAPASAR,1559894
1763485,INV01_SCB01,HAPASAR,1559894
1763722,INV01_SCB02,HAPASAR,1559894
1764077,INV01_SCB03,HAPASAR,1559894
1764314,INV01_SCB04,HAPASAR,1559894
1764551,INV01_SCB05,HAPASAR,1559894
1764906,INV01_SCB06,HAPASAR,1559894
1765261,INV01_SCB07,HAPASAR,1559894
1765498,INV01_SCB08,HAPASAR,1559894
1765959,INV01_SCB09,HAPASAR,1559894
1766208,INV01_SCB10,HAPASAR,1559894
1766563,INV01_SCB11,HAPASAR,1559894
1766918,INV01_SCB12,HAPASAR,1559894
1767273,INV01_SCB13,HAPASAR,1559894
1767510,INV01_SCB14,HAPASAR,1559894
1767865,INV02_SCB01,HAPASAR,1559894
1768220,INV02_SCB02,HAPASAR,1559894
1768457,INV02_SCB03,HAPASAR,1559894
1768812,INV02_SCB04,HAPASAR,1559894
1769123,INV02_SCB05,HAPASAR,1559894
1769404,INV02_SCB06,HAPASAR,1559894
1769759,INV02_SCB07,HAPASAR,1559894
1770114,INV02_SCB08,HAPASAR,1559894
1770351,INV02_SCB09,HAPASAR,1559894
1770588,INV02_SCB10,HAPASAR,1559894
1770943,INV02_SCB11,HAPASAR,1559894
1771298,INV02_SCB12,HAPASAR,1559894
1771653,INV02_SCB13,HAPASAR,1559894
1772008,INV02_SCB14,HAPASAR,1559894
1772245,INV03_SCB01,HAPASAR,1559894
1772482,INV03_SCB02,HAPASAR,1559894
1772837,INV03_SCB03,HAPASAR,1559894
1773074,INV03_SCB04,HAPASAR,1559894
1773429,INV03_SCB05,HAPASAR,1559894
1773666,INV03_SCB06,HAPASAR,1559894
1774021,INV03_SCB07,HAPASAR,1559894
1774376,INV03_SCB08,HAPASAR,1559894
1774613,INV03_SCB09,HAPASAR,1559894
1774850,INV03_SCB10,HAPASAR,1559894
1775205,INV03_SCB11,HAPASAR,1559894
1775442,INV03_SCB12,HAPASAR,1559894
1775797,INV03_SCB13,HAPASAR,1559894
1776152,INV03_SCB14,HAPASAR,1559894
1776507,INV04_SCB01,HAPASAR,1559894
1776744,INV04_SCB02,HAPASAR,1559894
1777099,INV04_SCB03,HAPASAR,1559894
1777454,INV04_SCB04,HAPASAR,1559894
1777809,INV04_SCB05,HAPASAR,1559894
1778046,INV04_SCB06,HAPASAR,1559894
1778283,INV04_SCB07,HAPASAR,1559894
1778520,INV04_SCB08,HAPASAR,1559894
1778757,INV04_SCB09,HAPASAR,1559894
1779112,INV04_SCB10,HAPASAR,1559894
1779467,INV04_SCB11,HAPASAR,1559894
1779704,INV04_SCB12,HAPASAR,1559894
1780059,INV04_SCB13,HAPASAR,1559894
1780297,INV04_SCB14,HAPASAR,1559894
1780651,INV01_SCB01,HAPASAR,1559894
1781006,INV01_SCB02,HAPASAR,1559894
1781243,INV01_SCB03,HAPASAR,1559894
1781480,INV01_SCB04,HAPASAR,1559894
1781717,INV01_SCB05,HAPASAR,1559894
1782072,INV01_SCB06,HAPASAR,1559894
1782309,INV01_SCB07,HAPASAR,1559894
1782664,INV01_SCB08,HAPASAR,1559894
1782901,INV01_SCB09,HAPASAR,1559894
1783138,INV01_SCB10,HAPASAR,1559894
1783375,INV01_SCB11,HAPASAR,1559894
1783758,INV01_SCB12,HAPASAR,1559894
1784085,INV01_SCB13,HAPASAR,1559894
1784440,INV01_SCB14,HAPASAR,1559894
1784795,INV02_SCB01,HAPASAR,1559894
1785032,INV02_SCB02,HAPASAR,1559894
1785387,INV02_SCB03,HAPASAR,1559894
1785742,INV02_SCB04,HAPASAR,1559894
1786097,INV02_SCB05,HAPASAR,1559894
1786334,INV02_SCB06,HAPASAR,1559894
1786689,INV02_SCB07,HAPASAR,1559894
1786926,INV02_SCB08,HAPASAR,1559894
1787399,INV02_SCB09,HAPASAR,1559894
1787636,INV02_SCB10,HAPASAR,1559894
1787873,INV02_SCB11,HAPASAR,1559894
1788228,INV02_SCB12,HAPASAR,1559894
1788465,INV02_SCB13,HAPASAR,1559894
1788820,INV02_SCB14,HAPASAR,1559894
1789057,INV03_SCB01,HAPASAR,1559894
1789412,INV03_SCB02,HAPASAR,1559894
1789649,INV03_SCB03,HAPASAR,1559894
1790004,INV03_SCB04,HAPASAR,1559894
1790241,INV03_SCB05,HAPASAR,1559894
1790478,INV03_SCB06,HAPASAR,1559894
1790833,INV03_SCB07,HAPASAR,1559894
1791188,INV03_SCB08,HAPASAR,1559894
1791425,INV03_SCB09,HAPASAR,1559894
1791780,INV03_SCB10,HAPASAR,1559894
1792017,INV03_SCB11,HAPASAR,1559894
1792372,INV03_SCB12,HAPASAR,1559894
1792609,INV03_SCB13,HAPASAR,1559894
1792964,INV03_SCB14,HAPASAR,1559894
1793319,INV04_SCB01,HAPASAR,1559894
1793674,INV04_SCB02,HAPASAR,1559894
1793911,INV04_SCB03,HAPASAR,1559894
1794148,INV04_SCB04,HAPASAR,1559894
1794503,INV04_SCB05,HAPASAR,1559894
1794858,INV04_SCB06,HAPASAR,1559894
1795449,INV04_SCB07,HAPASAR,1559894
1795922,INV04_SCB08,HAPASAR,1559894
1796159,INV04_SCB09,HAPASAR,1559894
1796514,INV04_SCB10,HAPASAR,1559894
1796869,INV04_SCB11,HAPASAR,1559894
1797106,INV04_SCB12,HAPASAR,1559894
1797343,INV04_SCB13,HAPASAR,1559894
1797698,INV04_SCB14,HAPASAR,1559894
1798053,INV01_SCB01,HAPASAR,1559894
1798290,INV01_SCB02,HAPASAR,1559894
1798645,INV01_SCB03,HAPASAR,1559894
1798882,INV01_SCB04,HAPASAR,1559894
1799237,INV01_SCB05,HAPASAR,1559894
1799592,INV01_SCB06,HAPASAR,1559894
1799947,INV01_SCB07,HAPASAR,1559894
1800303,INV01_SCB08,HAPASAR,1559894
1800657,INV01_SCB09,HAPASAR,1559894
1800894,INV01_SCB10,HAPASAR,1559894
1801367,INV01_SCB11,HAPASAR,1559894
1801722,INV01_SCB12,HAPASAR,1559894
1802077,INV01_SCB13,HAPASAR,1559894
1802432,INV01_SCB14,HAPASAR,1559894
1802669,INV02_SCB01,HAPASAR,1559894
1803024,INV02_SCB02,HAPASAR,1559894
1803292,INV02_SCB03,HAPASAR,1559894
1803616,INV02_SCB04,HAPASAR,1559894
1803971,INV02_SCB05,HAPASAR,1559894
1804355,INV02_SCB06,HAPASAR,1559894
1804681,INV02_SCB07,HAPASAR,1559894
1805036,INV02_SCB08,HAPASAR,1559894
1805273,INV02_SCB09,HAPASAR,1559894
1805628,INV02_SCB10,HAPASAR,1559894
1805865,INV02_SCB11,HAPASAR,1559894
1806220,INV02_SCB12,HAPASAR,1559894
1806575,INV02_SCB13,HAPASAR,1559894
1807048,INV02_SCB14,HAPASAR,1559894
1807285,INV03_SCB01,HAPASAR,1559894
1807522,INV03_SCB02,HAPASAR,1559894
1807759,INV03_SCB03,HAPASAR,1559894
1808114,INV03_SCB04,HAPASAR,1559894
1808469,INV03_SCB05,HAPASAR,1559894
1808942,INV03_SCB06,HAPASAR,1559894
1809061,INV03_SCB07,HAPASAR,1559894
1809416,INV03_SCB08,HAPASAR,1559894
1809771,INV03_SCB09,HAPASAR,1559894
1810126,INV03_SCB10,HAPASAR,1559894
1810481,INV03_SCB11,HAPASAR,1559894
1810718,INV03_SCB12,HAPASAR,1559894
1811073,INV03_SCB13,HAPASAR,1559894
1811310,INV03_SCB14,HAPASAR,1559894
1811783,INV04_SCB01,HAPASAR,1559894
1812256,INV04_SCB02,HAPASAR,1559894
1812611,INV04_SCB03,HAPASAR,1559894
1812848,INV04_SCB04,HAPASAR,1559894
1813203,INV04_SCB05,HAPASAR,1559894
1813558,INV04_SCB06,HAPASAR,1559894
1813913,INV04_SCB07,HAPASAR,1559894
1814268,INV04_SCB08,HAPASAR,1559894
1814623,INV04_SCB09,HAPASAR,1559894
1814978,INV04_SCB10,HAPASAR,1559894
1815333,INV04_SCB11,HAPASAR,1559894
1815806,INV04_SCB12,HAPASAR,1559894
1816161,INV04_SCB13,HAPASAR,1559894
1816516,INV04_SCB14,HAPASAR,1559894
1816871,INV01_SCB01,HAPASAR,1559894
1817226,INV01_SCB02,HAPASAR,1559894
1817581,INV01_SCB03,HAPASAR,1559894
1817818,INV01_SCB04,HAPASAR,1559894
1818173,INV01_SCB05,HAPASAR,1559894
1818528,INV01_SCB06,HAPASAR,1559894
1818765,INV01_SCB07,HAPASAR,1559894
1819002,INV01_SCB08,HAPASAR,1559894
1819239,INV01_SCB09,HAPASAR,1559894
1819594,INV01_SCB10,HAPASAR,1559894
1819949,INV01_SCB11,HAPASAR,1559894
1820304,INV01_SCB12,HAPASAR,1559894
1820659,INV01_SCB13,HAPASAR,1559894
1820896,INV01_SCB14,HAPASAR,1559894
1821133,INV02_SCB01,HAPASAR,1559894
1821488,INV02_SCB02,HAPASAR,1559894
1821725,INV02_SCB03,HAPASAR,1559894
1822080,INV02_SCB04,HAPASAR,1559894
1822435,INV02_SCB05,HAPASAR,1559894
1822672,INV02_SCB06,HAPASAR,1559894
1823048,INV02_SCB07,HAPASAR,1559894
1823382,INV02_SCB08,HAPASAR,1559894
1823619,INV02_SCB09,HAPASAR,1559894
1823974,INV02_SCB10,HAPASAR,1559894
1824329,INV02_SCB11,HAPASAR,1559894
1824684,INV02_SCB12,HAPASAR,1559894
1825039,INV02_SCB13,HAPASAR,1559894
1825394,INV02_SCB14,HAPASAR,1559894
1825749,INV03_SCB01,HAPASAR,1559894
1825986,INV03_SCB02,HAPASAR,1559894
1826459,INV03_SCB03,HAPASAR,1559894
1826696,INV03_SCB04,HAPASAR,1559894
1826933,INV03_SCB05,HAPASAR,1559894
1827288,INV03_SCB06,HAPASAR,1559894
1827525,INV03_SCB07,HAPASAR,1559894
1827880,INV03_SCB08,HAPASAR,1559894
1828235,INV03_SCB09,HAPASAR,1559894
1828355,INV03_SCB10,HAPASAR,1559894
1828360,INV03_SCB11,HAPASAR,1559894
1828366,INV03_SCB12,HAPASAR,1559894
1828371,INV03_SCB13,HAPASAR,1559894
1828377,INV03_SCB14,HAPASAR,1559894
1828382,INV04_SCB01,HAPASAR,1559894
1828388,INV04_SCB02,HAPASAR,1559894
1828394,INV04_SCB03,HAPASAR,1559894
1828403,INV04_SCB04,HAPASAR,1559894
1828417,INV04_SCB05,HAPASAR,1559894
1828432,INV04_SCB06,HAPASAR,1559894
1828448,INV04_SCB07,HAPASAR,1559894
1828461,INV04_SCB08,HAPASAR,1559894
1828477,INV04_SCB09,HAPASAR,1559894
1828490,INV04_SCB10,HAPASAR,1559894
1828506,INV04_SCB11,HAPASAR,1559894
1828519,INV04_SCB12,HAPASAR,1559894
1828532,INV04_SCB13,HAPASAR,1559894
1828548,INV04_SCB14,HAPASAR,1559894
1828561,INV01_SCB01,HAPASAR,1559894
1828574,INV01_SCB02,HAPASAR,1559894
1828590,INV01_SCB03,HAPASAR,1559894
1828603,INV01_SCB04,HAPASAR,1559894
1828607,INV01_SCB05,HAPASAR,1559894
1828608,INV01_SCB06,HAPASAR,1559894
1828609,INV01_SCB07,HAPASAR,1559894
1828610,INV01_SCB08,HAPASAR,1559894
1828611,INV01_SCB09,HAPASAR,1559894
1828612,INV01_SCB10,HAPASAR,1559894
1828613,INV01_SCB11,HAPASAR,1559894
1828614,INV01_SCB12,HAPASAR,1559894
1828615,INV01_SCB13,HAPASAR,1559894
1828616,INV01_SCB14,HAPASAR,1559894
1828617,INV02_SCB01,HAPASAR,1559894
1828618,INV02_SCB02,HAPASAR,1559894
1828619,INV02_SCB03,HAPASAR,1559894
1828620,INV02_SCB04,HAPASAR,1559894
1828621,INV02_SCB05,HAPASAR,1559894
1828622,INV02_SCB06,HAPASAR,1559894
1828623,INV02_SCB07,HAPASAR,1559894
1828624,INV02_SCB08,HAPASAR,1559894
1828625,INV02_SCB09,HAPASAR,1559894
1828626,INV02_SCB10,HAPASAR,1559894
1828627,INV02_SCB11,HAPASAR,1559894
1828628,INV02_SCB12,HAPASAR,1559894
1828629,INV02_SCB13,HAPASAR,1559894
1828630,INV02_SCB14,HAPASAR,1559894
1828631,INV03_SCB01,HAPASAR,1559894
1828632,INV03_SCB02,HAPASAR,1559894
1828633,INV03_SCB03,HAPASAR,1559894
1828634,INV03_SCB04,HAPASAR,1559894
1828635,INV03_SCB05,HAPASAR,1559894
1828636,INV03_SCB06,HAPASAR,1559894
1828637,INV03_SCB07,HAPASAR,1559894
1828638,INV03_SCB08,HAPASAR,1559894
1828639,INV03_SCB09,HAPASAR,1559894
1828640,INV03_SCB10,HAPASAR,1559894
1828641,INV03_SCB11,HAPASAR,1559894
1828642,INV03_SCB12,HAPASAR,1559894
1828643,INV03_SCB13,HAPASAR,1559894
1828644,INV03_SCB14,HAPASAR,1559894
1828645,INV04_SCB01,HAPASAR,1559894
1828646,INV04_SCB02,HAPASAR,1559894
1828647,INV04_SCB03,HAPASAR,1559894
1828648,INV04_SCB04,HAPASAR,1559894
1828649,INV04_SCB05,HAPASAR,1559894
1828650,INV04_SCB06,HAPASAR,1559894
1828651,INV04_SCB07,HAPASAR,1559894
1828652,INV04_SCB08,HAPASAR,1559894
1828653,INV04_SCB09,HAPASAR,1559894
1828654,INV04_SCB10,HAPASAR,1559894
1828655,INV04_SCB11,HAPASAR,1559894
1828656,INV04_SCB12,HAPASAR,1559894
1828657,INV04_SCB13,HAPASAR,1559894
1828658,INV04_SCB14,HAPASAR,1559894
1828659,INV01_SCB01,HAPASAR,1559894
1828660,INV01_SCB02,HAPASAR,1559894
1828661,INV01_SCB03,HAPASAR,1559894
1828662,INV01_SCB04,HAPASAR,1559894
1828663,INV01_SCB05,HAPASAR,1559894
1828664,INV01_SCB06,HAPASAR,1559894
1828665,INV01_SCB07,HAPASAR,1559894
1828666,INV01_SCB08,HAPASAR,1559894
1828667,INV01_SCB09,HAPASAR,1559894
1828668,INV01_SCB10,HAPASAR,1559894
1828669,INV01_SCB11,HAPASAR,1559894
1828670,INV01_SCB12,HAPASAR,1559894
1828671,INV01_SCB13,HAPASAR,1559894
1828672,INV01_SCB14,HAPASAR,1559894
1828673,INV02_SCB01,HAPASAR,1559894
1828674,INV02_SCB02,HAPASAR,1559894
1828675,INV02_SCB03,HAPASAR,1559894
1828676,INV02_SCB04,HAPASAR,1559894
1828677,INV02_SCB05,HAPASAR,1559894
1828678,INV02_SCB06,HAPASAR,1559894
1828679,INV02_SCB07,HAPASAR,1559894
1828680,INV02_SCB08,HAPASAR,1559894
1828681,INV02_SCB09,HAPASAR,1559894
1828682,INV02_SCB10,HAPASAR,1559894
1828683,INV02_SCB11,HAPASAR,1559894
1828684,INV02_SCB12,HAPASAR,1559894
1828685,INV02_SCB13,HAPASAR,1559894
1828686,INV02_SCB14,HAPASAR,1559894
1828687,INV03_SCB01,HAPASAR,1559894
1828688,INV03_SCB02,HAPASAR,1559894
1828689,INV03_SCB03,HAPASAR,1559894
1828690,INV03_SCB04,HAPASAR,1559894
1828691,INV03_SCB05,HAPASAR,1559894
1828692,INV03_SCB06,HAPASAR,1559894
1828693,INV03_SCB07,HAPASAR,1559894
1828694,INV03_SCB08,HAPASAR,1559894
1828695,INV03_SCB09,HAPASAR,1559894
1828696,INV03_SCB10,HAPASAR,1559894
1828697,INV03_SCB11,HAPASAR,1559894
1828698,INV03_SCB12,HAPASAR,1559894
1828699,INV03_SCB13,HAPASAR,1559894
1828700,INV03_SCB14,HAPASAR,1559894
1828701,INV04_SCB01,HAPASAR,1559894
1828702,INV04_SCB02,HAPASAR,1559894
1828703,INV04_SCB03,HAPASAR,1559894
1828704,INV04_SCB04,HAPASAR,1559894
1828705,INV04_SCB05,HAPASAR,1559894
1828706,INV04_SCB06,HAPASAR,1559894
1828707,INV04_SCB07,HAPASAR,1559894
1828708,INV04_SCB08,HAPASAR,1559894
1828709,INV04_SCB09,HAPASAR,1559894
1828710,INV04_SCB10,HAPASAR,1559894
1828711,INV04_SCB11,HAPASAR,1559894
1828712,INV04_SCB12,HAPASAR,1559894
1828713,INV04_SCB13,HAPASAR,1559894
1828714,INV04_SCB14,HAPASAR,1559894
1828715,INV01_SCB01,HAPASAR,1559894
1828716,INV01_SCB02,HAPASAR,1559894
1828717,INV01_SCB03,HAPASAR,1559894
1828718,INV01_SCB04,HAPASAR,1559894
1828719,INV01_SCB05,HAPASAR,1559894
1828720,INV01_SCB06,HAPASAR,1559894
1828721,INV01_SCB07,HAPASAR,1559894
1828722,INV01_SCB08,HAPASAR,1559894
1828723,INV01_SCB09,HAPASAR,1559894
1828724,INV01_SCB10,HAPASAR,1559894
1828725,INV01_SCB11,HAPASAR,1559894
1828726,INV01_SCB12,HAPASAR,1559894
1828727,INV01_SCB13,HAPASAR,1559894
1828728,INV01_SCB14,HAPASAR,1559894
1828729,INV02_SCB01,HAPASAR,1559894
1828730,INV02_SCB02,HAPASAR,1559894
1828731,INV02_SCB03,HAPASAR,1559894
1828732,INV02_SCB04,HAPASAR,1559894
1828733,INV02_SCB05,HAPASAR,1559894
1828734,INV02_SCB06,HAPASAR,1559894
1828735,INV02_SCB07,HAPASAR,1559894
1828736,INV02_SCB08,HAPASAR,1559894
1828737,INV02_SCB09,HAPASAR,1559894
1828738,INV02_SCB10,HAPASAR,1559894
1828739,INV02_SCB11,HAPASAR,1559894
1828740,INV02_SCB12,HAPASAR,1559894
1828741,INV02_SCB13,HAPASAR,1559894
1828742,INV02_SCB14,HAPASAR,1559894
1828743,INV03_SCB01,HAPASAR,1559894
1828744,INV03_SCB02,HAPASAR,1559894
1828745,INV03_SCB03,HAPASAR,1559894
1828746,INV03_SCB04,HAPASAR,1559894
1828747,INV03_SCB05,HAPASAR,1559894
1828748,INV03_SCB06,HAPASAR,1559894
1828749,INV03_SCB07,HAPASAR,1559894
1828750,INV03_SCB08,HAPASAR,1559894
1828751,INV03_SCB09,HAPASAR,1559894
1828752,INV03_SCB10,HAPASAR,1559894
1828753,INV03_SCB11,HAPASAR,1559894
1828754,INV03_SCB12,HAPASAR,1559894
1828755,INV03_SCB13,HAPASAR,1559894
1828756,INV03_SCB14,HAPASAR,1559894
1828757,INV04_SCB01,HAPASAR,1559894
1828758,INV04_SCB02,HAPASAR,1559894
1828759,INV04_SCB03,HAPASAR,1559894
1828760,INV04_SCB04,HAPASAR,1559894
1828761,INV04_SCB05,HAPASAR,1559894
1828762,INV04_SCB06,HAPASAR,1559894
1828763,INV04_SCB07,HAPASAR,1559894
1828764,INV04_SCB08,HAPASAR,1559894
1828765,INV04_SCB09,HAPASAR,1559894
1828766,INV04_SCB10,HAPASAR,1559894
1828767,INV04_SCB11,HAPASAR,1559894
1828768,INV04_SCB12,HAPASAR,1559894
1828769,INV04_SCB13,HAPASAR,1559894
1828770,INV04_SCB14,HAPASAR,1559894
1828771,INV01_SCB01,HAPASAR,1559894
1828772,INV01_SCB02,HAPASAR,1559894
1828773,INV01_SCB03,HAPASAR,1559894
1828774,INV01_SCB04,HAPASAR,1559894
1828775,INV01_SCB05,HAPASAR,1559894
1828776,INV01_SCB06,HAPASAR,1559894
1828777,INV01_SCB07,HAPASAR,1559894
1828778,INV01_SCB08,HAPASAR,1559894
1828779,INV01_SCB09,HAPASAR,1559894
1828780,INV01_SCB10,HAPASAR,1559894
1828781,INV01_SCB11,HAPASAR,1559894
